song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
ML355,MoodyLyrics,It Don't Come Easy,Ringo Starr,,,,,,relaxed,positive
ML356,MoodyLyrics,Perfect Nightmare,Shontelle,,,,,,angry,negative
ML357,MoodyLyrics,Your Love Is My Drug,Ke$ha,,,,,,happy,positive
ML358,MoodyLyrics,I Want To Be Loved Like That,Shenandoah,,,,,,happy,positive
ML359,MoodyLyrics,Baby Blue,George Strait,,,,,,relaxed,positive
ML360,MoodyLyrics,"Green, Green Grass Of Home",Porter Wagoner,,,,,,relaxed,positive
ML361,MoodyLyrics,Wild And Blue,John Anderson,,,,,,relaxed,positive
ML362,MoodyLyrics,Rainbow Stew,Merle Haggard,,,,,,relaxed,positive
ML363,MoodyLyrics,Angel Of The Morning,Juice Newton,,,,,,relaxed,positive
ML364,MoodyLyrics,If I Didn't Have You,Randy Travis,,,,,,sad,negative
ML365,MoodyLyrics,Ring Of Fire,Johnny Cash,,,,,,angry,negative
ML366,MoodyLyrics,Always On My Mind,Willie Nelson,,,,,,relaxed,positive
ML367,MoodyLyrics,Honky Tonk Man,Dwight Yoakam,,,,,,relaxed,positive
ML368,MoodyLyrics,Brother Jukebox,Mark Chesnutt,,,,,,relaxed,positive
ML369,MoodyLyrics,Blame,Cavo,,,,,,sad,negative
ML370,MoodyLyrics,I Don't Need Love,Sammy Hagar,,,,,,happy,positive
ML371,MoodyLyrics,School's Out,Alice Cooper,,,,,,sad,negative
ML372,MoodyLyrics,Do You Love Me?,Kiss,,,,,,happy,positive
ML373,MoodyLyrics,Nobody's Fault But Mine,Led Zeppelin,,,,,,sad,negative
ML374,MoodyLyrics,Blue Jean Blues,ZZ Top,,,,,,relaxed,positive
ML375,MoodyLyrics,This Is War,Thirty Seconds To Mars,,,,,,angry,negative
ML376,MoodyLyrics,Lovesong,311,,,,,,happy,positive
ML377,MoodyLyrics,Tainted Love,Marilyn Manson,,,,,,happy,positive
ML378,MoodyLyrics,Supermassive Black Hole,Muse,,,,,,sad,negative
ML379,MoodyLyrics,Pain,Three Days Grace,,,,,,angry,negative
ML380,MoodyLyrics,Fire Woman,The Cult,,,,,,angry,negative
ML381,MoodyLyrics,Polly,Nirvana,,,,,,sad,negative
ML382,MoodyLyrics,Unglued,Stone Temple Pilots,,,,,,sad,negative
ML384,MoodyLyrics,I Miss You,Blink-182,,,,,,sad,negative
ML385,MoodyLyrics,Sick Of You,Cake,,,,,,sad,negative
ML386,MoodyLyrics,Eclipse ,Metric,,,,,,angry,negative
ML387,MoodyLyrics,War Pigs,Cake,,,,,,angry,negative
ML388,MoodyLyrics,The Fight Song,Marilyn Manson,,,,,,angry,negative
ML389,MoodyLyrics,Map Of The Problematique,Muse,,,,,,sad,negative
ML390,MoodyLyrics,I Want A Love I Can See,The Temptations,,,,,,happy,positive
ML391,MoodyLyrics,Matalas,Alejandro Fernandez,,,,,,sad,negative
ML392,MoodyLyrics,I Love You,Mary J. Blige,,,,,,happy,positive
ML393,MoodyLyrics,Desde Que,Liquits,,,,,,sad,negative
ML394,MoodyLyrics,Luna De Octubre,Pedro Infante,,,,,,sad,negative
ML395,MoodyLyrics,Mr. Lonely,Bobby Vinton,,,,,,sad,negative
ML396,MoodyLyrics,Crystal Blue Persuasion,Tommy James & The Shondells,,,,,,relaxed,positive
ML397,MoodyLyrics,Nunca Habia Llorado Asi ,Victor Manuelle,,,,,,sad,negative
ML398,MoodyLyrics,Will I,Ian Van Dahl,,,,,,happy,positive
ML399,MoodyLyrics,Hide U,Kosheen,,,,,,angry,negative
ML400,MoodyLyrics,Stranger In My House,Ronnie Milsap,,,,,,relaxed,positive
ML401,MoodyLyrics,Your Cheatin' Heart,Hank Williams,,,,,,relaxed,positive
ML402,MoodyLyrics,Your Love Is A Miracle,Mark Chesnutt,,,,,,happy,positive
ML403,MoodyLyrics,Real Love,Dolly Parton,,,,,,happy,positive
ML404,MoodyLyrics,I'm That Kind Of Girl,Patty Loveless,,,,,,relaxed,positive
ML405,MoodyLyrics,Heard It In A Love Song,The Marshall Tucker Band,,,,,,happy,positive
ML406,MoodyLyrics,I Tell It Like It Used To Be,T. Graham Brown,,,,,,happy,positive
ML407,MoodyLyrics,Burn Me Down,Marty Stuart,,,,,,angry,negative
ML408,MoodyLyrics,Let's Fall To Pieces Together,George Strait,,,,,,sad,negative
ML409,MoodyLyrics,Help Me Make It Through The Night,Sammi Smith,,,,,,sad,negative
ML410,MoodyLyrics,Love Is Like A Butterfly,Dolly Parton,,,,,,relaxed,positive
ML411,MoodyLyrics,I Will Always Love You,Dolly Parton,,,,,,happy,positive
ML412,MoodyLyrics,Queen Of The Silver Dollar,Emmylou Harris,,,,,,relaxed,positive
ML413,MoodyLyrics,I Can't Win For Losin' You,Earl Thomas Conley,,,,,,happy,positive
ML414,MoodyLyrics,Kiss An Angel Good Mornin',Charley Pride,,,,,,happy,positive
ML415,MoodyLyrics,Love Can Build A Bridge,The Judds,,,,,,happy,positive
ML416,MoodyLyrics,Mustang Burn,Jack Ingram,,,,,,angry,negative
ML417,MoodyLyrics,VERO,George Strait,,,,,,relaxed,positive
ML418,MoodyLyrics,When I Call Your Name,Vince Gill,,,,,,sad,negative
ML419,MoodyLyrics,Old Flame,Alabama,,,,,,angry,negative
ML420,MoodyLyrics,Please Please Baby,Dwight Yoakam,,,,,,relaxed,positive
ML421,MoodyLyrics,You And I,Eddie Rabbitt,,,,,,happy,positive
ML422,MoodyLyrics,Ain't That Lonely Yet,Dwight Yoakam,,,,,,sad,negative
ML423,MoodyLyrics,Little Bird,Jonatha Brooke,,,,,,relaxed,positive
ML424,MoodyLyrics,Killer Joe,Quincy Jones,,,,,,sad,negative
ML425,MoodyLyrics,Where Is The Love,Roberta Flack & Donny Hathaway,,,,,,happy,positive
ML426,MoodyLyrics,Someone To Love ,Jon B.,,,,,,happy,positive
ML427,MoodyLyrics,Love You,Jack Ingram,,,,,,happy,positive
ML428,MoodyLyrics,I'll Always Love You,Taylor Dayne,,,,,,happy,positive
ML429,MoodyLyrics,Whole Lotta Love ,Santana,,,,,,happy,positive
ML430,MoodyLyrics,Let Me Drown,Soundgarden,,,,,,angry,negative
ML431,MoodyLyrics,Poison,Alice Cooper,,,,,,angry,negative
ML432,MoodyLyrics,Alone Again,Dokken,,,,,,sad,negative
ML433,MoodyLyrics,Phantom Of The Opera,Iron Maiden,,,,,,sad,negative
ML434,MoodyLyrics,Animal Magnetism,Scorpions,,,,,,happy,positive
ML435,MoodyLyrics,The Devil Cried,Black Sabbath,,,,,,angry,negative
ML436,MoodyLyrics,Long Live Rock,The Who,,,,,,sad,negative
ML437,MoodyLyrics,Bring It On Home,Led Zeppelin,,,,,,relaxed,positive
ML438,MoodyLyrics,Coming Home,Scorpions,,,,,,relaxed,positive
ML439,MoodyLyrics,Love Of My Life,Brian McKnight,,,,,,happy,positive
ML440,MoodyLyrics,Penny Lover,Lionel Richie,,,,,,happy,positive
ML442,MoodyLyrics,Love Can Move Mountains,Celine Dion,,,,,,happy,positive
ML443,MoodyLyrics,Love Is,Jah Cure,,,,,,happy,positive
ML444,MoodyLyrics,Looking For A New Love,Jody Watley,,,,,,happy,positive
ML445,MoodyLyrics,Dream Lover,Bobby Darin,,,,,,relaxed,positive
ML446,MoodyLyrics,"Sugar, Sugar",The Archies,,,,,,relaxed,positive
ML447,MoodyLyrics,Rockin' Chair,Gwen Mccrae,,,,,,relaxed,positive
ML448,MoodyLyrics,You Give Good Love,Whitney Houston,,,,,,happy,positive
ML449,MoodyLyrics,Puppy Love,Paul Anka,,,,,,happy,positive
ML450,MoodyLyrics,Don't Leave Me This Way,Harold Melvin & The Blue Notes,,,,,,happy,positive
ML451,MoodyLyrics,Beautiful Lady,Gyptian,,,,,,relaxed,positive
ML452,MoodyLyrics,So Much Trouble In The World,Bob Marley & The Wailers,,,,,,angry,negative
ML453,MoodyLyrics,Love To Love You Baby,Donna Summer,,,,,,happy,positive
ML454,MoodyLyrics,I Feel Love,Donna Summer,,,,,,happy,positive
ML455,MoodyLyrics,Lost In Love,New Edition,,,,,,happy,positive
ML456,MoodyLyrics,Cottage In Negril,Duane Stephenson,,,,,,relaxed,positive
ML457,MoodyLyrics,Dangerously In Love,Beyonce,,,,,,happy,positive
ML458,MoodyLyrics,Russian Roulette,Rihanna,,,,,,angry,negative
ML459,MoodyLyrics,Gone Too Soon,Michael Jackson,,,,,,relaxed,positive
ML460,MoodyLyrics,From This Moment On,Shania Twain,,,,,,relaxed,positive
ML461,MoodyLyrics,My Love,Julio Iglesias,,,,,,happy,positive
ML462,MoodyLyrics,You Are God Alone,"Phillips, Craig & Dean",,,,,,happy,positive
ML463,MoodyLyrics,"Father, I Adore You",Matt Brouwer,,,,,,happy,positive
ML464,MoodyLyrics,Accidentally In Love,Counting Crows,,,,,,happy,positive
ML465,MoodyLyrics,Father's Son,Fistful Of Mercy,,,,,,sad,negative
ML466,MoodyLyrics,Take Everything ,Greg Laswell,,,,,,relaxed,positive
ML467,MoodyLyrics,Space Age Love Song,A Flock Of Seagulls,,,,,,happy,positive
ML468,MoodyLyrics,Shock The Monkey,Peter Gabriel,,,,,,sad,negative
ML469,MoodyLyrics,Jose Perez Leon,Los Tigres Del Norte,,,,,,sad,negative
ML470,MoodyLyrics,P.S. I Love You,The Beatles,,,,,,happy,positive
ML471,MoodyLyrics,People Say,Portugal. The Man,,,,,,angry,negative
ML472,MoodyLyrics,Joey,Concrete Blonde,,,,,,angry,negative
ML473,MoodyLyrics,I'm On Fire,Bruce Springsteen,,,,,,angry,negative
ML474,MoodyLyrics,Vesuvius,Sufjan Stevens,,,,,,angry,negative
ML475,MoodyLyrics,Out Of My Head,Fastball,,,,,,sad,negative
ML476,MoodyLyrics,So Far Away,Dire Straits,,,,,,relaxed,positive
ML477,MoodyLyrics,Cab,Train,,,,,,sad,negative
ML478,MoodyLyrics,Can't Find My Way Home,Blind Faith,,,,,,relaxed,positive
ML479,MoodyLyrics,Everyday,Dave Matthews Band,,,,,,happy,positive
ML480,MoodyLyrics,Beautiful Girl,Pete Droge & The Sinners,,,,,,relaxed,positive
ML481,MoodyLyrics,Jealous Guy,Roxy Music,,,,,,angry,negative
ML482,MoodyLyrics,Get Out Of This House,Shawn Colvin,,,,,,relaxed,positive
ML483,MoodyLyrics,Window In The Skies,U2,,,,,,happy,positive
ML487,MoodyLyrics,Your Love,Brandon Heath,,,,,,happy,positive
ML489,MoodyLyrics,God Of Wonders,Third Day,,,,,,relaxed,positive
ML490,MoodyLyrics,Joy,The Georgia Mass Choir,,,,,,happy,positive
ML491,MoodyLyrics,Lookin' For Another Pure Love,Stevie Wonder,,,,,,happy,positive
ML492,MoodyLyrics,Real Love,Jody Watley,,,,,,happy,positive
ML493,MoodyLyrics,Let's Get Lost,Chet Baker,,,,,,angry,negative
ML494,MoodyLyrics,Feeling Good,Nina Simone,,,,,,relaxed,positive
ML495,MoodyLyrics,Comin' Home Baby,Mel Torme,,,,,,relaxed,positive
ML496,MoodyLyrics,Red Clay,Freddie Hubbard,,,,,,happy,positive
ML497,MoodyLyrics,Time After Time,Cassandra Wilson,,,,,,sad,negative
ML498,MoodyLyrics,Remind Me,Patrice Rushen,,,,,,happy,positive
ML499,MoodyLyrics,Give Me Your Love ,Curtis Mayfield,,,,,,happy,positive
ML500,MoodyLyrics,Tu Boca,Chayanne,,,,,,sad,negative
ML501,MoodyLyrics,Hay Un Amor Afuera,Jeremias,,,,,,sad,negative
ML502,MoodyLyrics,Esclavo De Sus Besos,David Bisbal,,,,,,sad,negative
ML503,MoodyLyrics,Call Upon His Name ,Darlene Zschech,,,,,,relaxed,positive
ML504,MoodyLyrics,To God Alone,Aaron Shust,,,,,,happy,positive
ML505,MoodyLyrics,What A Savior,Laura Story,,,,,,happy,positive
ML506,MoodyLyrics,Trading My Sorrows,Darrell Evans,,,,,,angry,negative
ML507,MoodyLyrics,My Heart's Already There,Newsong,,,,,,happy,positive
ML508,MoodyLyrics,The Lost Get Found,Britt Nicole,,,,,,angry,negative
ML509,MoodyLyrics,Hear Our Song,Jadon Lavik,,,,,,happy,positive
ML510,MoodyLyrics,All That I Am,The Afters,,,,,,happy,positive
ML511,MoodyLyrics,Joy Unspeakable,Todd Agnew,,,,,,happy,positive
ML512,MoodyLyrics,Get Ready For Your Miracle,Norman Hutchins,,,,,,happy,positive
ML514,MoodyLyrics,Color Green,Jonathan Butler,,,,,,relaxed,positive
ML515,MoodyLyrics,Acknowledgement,John Coltrane,,,,,,happy,positive
ML516,MoodyLyrics,Driven Under,Seether,,,,,,angry,negative
ML517,MoodyLyrics,Rhinosaur,Soundgarden,,,,,,sad,negative
ML518,MoodyLyrics,Fight Fire With Fire,Metallica,,,,,,angry,negative
ML519,MoodyLyrics,You've Seen the Butcher,Deftones,,,,,,sad,negative
ML520,MoodyLyrics,Fall To Pieces,Velvet Revolver,,,,,,sad,negative
ML521,MoodyLyrics,Away From Me,Puddle Of Mudd,,,,,,angry,negative
ML522,MoodyLyrics,Home,Staind,,,,,,angry,negative
ML523,MoodyLyrics,Glorified G,Pearl Jam,,,,,,angry,negative
ML524,MoodyLyrics,Que Vuelva,Alex Bueno,,,,,,sad,negative
ML525,MoodyLyrics,Y Te Has Quedado Sola,Los Iracundos,,,,,,sad,negative
ML526,MoodyLyrics,Ni Tu Ni Nadie,Moenia,,,,,,sad,negative
ML527,MoodyLyrics,On The Dancefloor ,David Guetta,,,,,,angry,negative
ML528,MoodyLyrics,El Palomito,Los Cadetes De Linares,,,,,,sad,negative
ML529,MoodyLyrics,Vestido Azul,La Oreja De Van Gogh,,,,,,sad,negative
ML530,MoodyLyrics,Algo De Ti,Paulina Rubio,,,,,,sad,negative
ML531,MoodyLyrics,I Will Bless His Holy Name,Fred Hammond & Radical For Christ,,,,,,relaxed,positive
ML532,MoodyLyrics,Joy ,Whitney Houston,,,,,,happy,positive
ML533,MoodyLyrics,Friend Of God,Israel & New Breed,,,,,,happy,positive
ML534,MoodyLyrics,War Cry,Micah Stampley,,,,,,angry,negative
ML535,MoodyLyrics,Love Is Alive,Gary Wright,,,,,,happy,positive
ML536,MoodyLyrics,Fire With Fire,Scissor Sisters,,,,,,angry,negative
ML537,MoodyLyrics,Some Kind Of Wonderful,The Drifters,,,,,,relaxed,positive
ML538,MoodyLyrics,Abundantly,J. Moss,,,,,,relaxed,positive
ML539,MoodyLyrics,Love Don't Love Nobody,Phil Perry,,,,,,happy,positive
ML540,MoodyLyrics,Everything I Miss At Home,Cherrelle,,,,,,relaxed,positive
ML541,MoodyLyrics,Love Rollercoaster,The Ohio Players,,,,,,happy,positive
ML542,MoodyLyrics,Respect Yourself,The Staple Singers,,,,,,relaxed,positive
ML543,MoodyLyrics,Lover Please,Clyde McPhatter,,,,,,sad,negative
ML544,MoodyLyrics,Maybe Tomorrow,The Jackson 5,,,,,,relaxed,positive
ML546,MoodyLyrics,Take That To The Bank,Shalamar,,,,,,happy,positive
ML547,MoodyLyrics,Love Is The Key ,Maze,,,,,,relaxed,positive
ML548,MoodyLyrics,Baby Hold On To Me,Gerald Levert,,,,,,relaxed,positive
ML549,MoodyLyrics,Fortunate,Maxwell,,,,,,relaxed,positive
ML550,MoodyLyrics,Intimate Friends,Eddie Kendricks,,,,,,happy,positive
ML551,MoodyLyrics,Young Love,Teena Marie,,,,,,happy,positive
ML552,MoodyLyrics,In The Morning,Ledisi,,,,,,happy,positive
ML553,MoodyLyrics,Come Share My Love,Miki Howard,,,,,,happy,positive
ML554,MoodyLyrics,I Can't Give You Anything But Love,Smokey Robinson,,,,,,happy,positive
ML555,MoodyLyrics,Don't Let Me Be Lonely Tonight,George Benson,,,,,,sad,negative
ML556,MoodyLyrics,Our Love,Natalie Cole,,,,,,happy,positive
ML557,MoodyLyrics,If I Knew ,Jimmy Sommers,,,,,,angry,negative
ML558,MoodyLyrics,House Of Love,Kindred The Family Soul,,,,,,relaxed,positive
ML559,MoodyLyrics,Angel,Anita Baker,,,,,,relaxed,positive
ML560,MoodyLyrics,Burn,Usher,,,,,,angry,negative
ML561,MoodyLyrics,Bustin' At 'Em,Waka Flocka Flame,,,,,,sad,negative
ML562,MoodyLyrics,Mickey Mouse,Wavves,,,,,,sad,negative
ML563,MoodyLyrics,Organ Blues,Suuns,,,,,,happy,positive
ML564,MoodyLyrics,Dream About The Future,The Apples In Stereo,,,,,,relaxed,positive
ML565,MoodyLyrics,Small Axe,Bob Marley & The Wailers,,,,,,sad,negative
ML566,MoodyLyrics,Boss Status,Waking The Cadaver,,,,,,angry,negative
ML567,MoodyLyrics,Troddin The Valley,Jah Cure,,,,,,angry,negative
ML568,MoodyLyrics,Love Comes To Me,Bonnie 'Prince' Billy,,,,,,happy,positive
ML569,MoodyLyrics,In This Home On Ice,Clap Your Hands Say Yeah,,,,,,sad,negative
ML570,MoodyLyrics,Fever Dreaming,No Age,,,,,,sad,negative
ML571,MoodyLyrics,Knife,Grizzly Bear,,,,,,angry,negative
ML572,MoodyLyrics,It's For You,Out Hud,,,,,,sad,negative
ML573,MoodyLyrics,Braintrust,Hot Snakes,,,,,,relaxed,positive
ML574,MoodyLyrics,The Velvet Cell,Gravenhurst,,,,,,angry,negative
ML575,MoodyLyrics,I Hate People ,Jemina Pearl,,,,,,angry,negative
ML576,MoodyLyrics,Thursday,Asobi Seksu,,,,,,sad,negative
ML577,MoodyLyrics,In Pairs,Someone Still Loves You Boris Yeltsin,,,,,,happy,positive
ML578,MoodyLyrics,The Training,Living Sacrifice,,,,,,angry,negative
ML579,MoodyLyrics,Let's Get Lost,Elliott Smith,,,,,,angry,negative
ML580,MoodyLyrics,What It Look Like,Spank Rock,,,,,,sad,negative
ML581,MoodyLyrics,What A Wonderful World,Stacey Kent,,,,,,relaxed,positive
ML582,MoodyLyrics,My Kind Of Girl,Frank Sinatra,,,,,,relaxed,positive
ML583,MoodyLyrics,Heartaches,Ted Weems,,,,,,happy,positive
ML584,MoodyLyrics,Come On-A My House,Rosemary Clooney,,,,,,relaxed,positive
ML585,MoodyLyrics,I'll Never Smile Again ,Tommy Dorsey & His Orchestra,,,,,,happy,positive
ML586,MoodyLyrics,Nice Work If You Can Get It,Billie Holiday,,,,,,relaxed,positive
ML587,MoodyLyrics,Too Young,Nat King Cole,,,,,,happy,positive
ML588,MoodyLyrics,Nice 'N' Easy,Frank Sinatra,,,,,,relaxed,positive
ML589,MoodyLyrics,The Very Thought Of You ,Nat King Cole,,,,,,relaxed,positive
ML590,MoodyLyrics,Issues,Escape The Fate,,,,,,sad,negative
ML591,MoodyLyrics,Stupid Girl,Garbage,,,,,,sad,negative
ML592,MoodyLyrics,This Addiction,Alkaline Trio,,,,,,sad,negative
ML593,MoodyLyrics,Just,Radiohead,,,,,,sad,negative
ML594,MoodyLyrics,Minerva,Deftones,,,,,,relaxed,positive
ML595,MoodyLyrics,Jailhouse,Sublime,,,,,,angry,negative
ML596,MoodyLyrics,I Was A Teenage Anarchist,Against Me!,,,,,,angry,negative
ML597,MoodyLyrics,Love Is Stronger Than Pride,Sade,,,,,,happy,positive
ML598,MoodyLyrics,Walk In The Sun,Bruce Hornsby,,,,,,relaxed,positive
ML599,MoodyLyrics,Crazy Love,Brian McKnight,,,,,,happy,positive
ML600,MoodyLyrics,You Are,Lionel Richie,,,,,,happy,positive
ML601,MoodyLyrics,Jump Into The Fire,Harry Nilsson,,,,,,happy,positive
ML602,MoodyLyrics,Rastaman Chant,The Derek Trucks Band,,,,,,relaxed,positive
ML603,MoodyLyrics,Dos Locos,Monchy & Alexandra,,,,,,sad,negative
ML604,MoodyLyrics,Un Siglo Sin Ti,Chayanne,,,,,,sad,negative
ML605,MoodyLyrics,Eres Asi,Domenic Marte,,,,,,sad,negative
ML607,MoodyLyrics,Duele El Amor ,Aleks Syntek,,,,,,sad,negative
ML608,MoodyLyrics,Lucky One,Amy Grant,,,,,,happy,positive
ML609,MoodyLyrics,Inseparable,Natalie Cole,,,,,,relaxed,positive
ML610,MoodyLyrics,One More Chance,Michael Jackson,,,,,,happy,positive
ML611,MoodyLyrics,Sad Eyes,Robert John,,,,,,sad,negative
ML612,MoodyLyrics,Blue Eyes,Elton John,,,,,,relaxed,positive
ML613,MoodyLyrics,Make It With You,Bread,,,,,,relaxed,positive
ML614,MoodyLyrics,You're In Love,Wilson Phillips,,,,,,happy,positive
ML615,MoodyLyrics,Black & White,Three Dog Night,,,,,,relaxed,positive
ML616,MoodyLyrics,Haven't Got Time For The Pain,Carly Simon,,,,,,angry,negative
ML617,MoodyLyrics,Meet Me Half Way,Kenny Loggins,,,,,,relaxed,positive
ML618,MoodyLyrics,Truly,Lionel Richie,,,,,,happy,positive
ML619,MoodyLyrics,Sweetest Somebody I Know,Stevie Wonder,,,,,,happy,positive
ML620,MoodyLyrics,Got To Be There,Michael Jackson,,,,,,relaxed,positive
ML621,MoodyLyrics,Don't Ask My Neighbors,The Emotions,,,,,,angry,negative
ML622,MoodyLyrics,A Wonderful Dream,The Majors,,,,,,relaxed,positive
ML623,MoodyLyrics,All I Have To Do Is Dream,The Everly Brothers,,,,,,relaxed,positive
ML624,MoodyLyrics,The World Is A Ghetto,War,,,,,,relaxed,positive
ML625,MoodyLyrics,For The Love Of Money,The O'Jays,,,,,,happy,positive
ML626,MoodyLyrics,I Just Want To Make Love To You,The Rolling Stones,,,,,,happy,positive
ML627,MoodyLyrics,Birthday,The Beatles,,,,,,happy,positive
ML628,MoodyLyrics,The End,The Beatles,,,,,,happy,positive
ML629,MoodyLyrics,Fantasy Girl,.38 Special,,,,,,relaxed,positive
ML630,MoodyLyrics,Happiness Is A Warm Gun,The Beatles,,,,,,angry,negative
ML631,MoodyLyrics,Stone Free,The Jimi Hendrix Experience,,,,,,relaxed,positive
ML632,MoodyLyrics,Be My Lover,Alice Cooper,,,,,,relaxed,positive
ML633,MoodyLyrics,The Face Of Love,Sanctus Real,,,,,,happy,positive
ML634,MoodyLyrics,I Need You To Love Me,BarlowGirl,,,,,,happy,positive
ML635,MoodyLyrics,Glory Of True Love,John Prine,,,,,,happy,positive
ML636,MoodyLyrics,For The Leaders,Luciano,,,,,,angry,negative
ML637,MoodyLyrics,Slavemaster,Gregory Isaacs,,,,,,angry,negative
ML638,MoodyLyrics,Pure Hatred,Chimaira,,,,,,angry,negative
ML639,MoodyLyrics,Bitch,Sevendust,,,,,,angry,negative
ML640,MoodyLyrics,Hate My Life,Theory Of A Deadman,,,,,,angry,negative
ML641,MoodyLyrics,Cold ,Evans Blue,,,,,,sad,negative
ML642,MoodyLyrics,Easy To Love,Patricia Barber,,,,,,relaxed,positive
ML643,MoodyLyrics,Down Home,Alabama,,,,,,relaxed,positive
ML644,MoodyLyrics,Bring On The Rain,Jo Dee Messina,,,,,,sad,negative
ML645,MoodyLyrics,Fire It Up,Thousand Foot Krutch,,,,,,angry,negative
ML646,MoodyLyrics,War Of Attrition,God Forbid,,,,,,angry,negative
ML648,MoodyLyrics,Caves,Chiodos,,,,,,angry,negative
ML651,MoodyLyrics,Asi Es La Vida,Olga Tanon,,,,,,sad,negative
ML652,MoodyLyrics,Toxic,Britney Spears,,,,,,angry,negative
ML653,MoodyLyrics,These Words,Natasha Bedingfield,,,,,,happy,positive
ML654,MoodyLyrics,Don't Matter,Akon,,,,,,angry,negative
ML655,MoodyLyrics,Fire Burning On The Dance Floor,Sean Kingston,,,,,,angry,negative
ML656,MoodyLyrics,You Can't Buy My Love,Robert Plant,,,,,,happy,positive
ML657,MoodyLyrics,Motherless Children,Rosanne Cash,,,,,,happy,positive
ML658,MoodyLyrics,Next Girl,The Black Keys,,,,,,relaxed,positive
ML660,MoodyLyrics,Study War,Moby,,,,,,angry,negative
ML661,MoodyLyrics,Sign Of Love,Neil Young,,,,,,happy,positive
ML662,MoodyLyrics,Power To The People,John Lennon & The Plastic Ono Band,,,,,,happy,positive
ML663,MoodyLyrics,Still Alive,Iron Fire,,,,,,angry,negative
ML664,MoodyLyrics,Freya,The Sword,,,,,,sad,negative
ML665,MoodyLyrics,Time After Time,Inoj,,,,,,sad,negative
ML666,MoodyLyrics,Strange,Reba,,,,,,relaxed,positive
ML667,MoodyLyrics,Some Kind Of Trouble,Tanya Tucker,,,,,,angry,negative
ML668,MoodyLyrics,Down To My Last Teardrop,Tanya Tucker,,,,,,relaxed,positive
ML669,MoodyLyrics,Still I Rise,Shadows Fall,,,,,,angry,negative
ML670,MoodyLyrics,Quit Playing Games ,Backstreet Boys,,,,,,happy,positive
ML671,MoodyLyrics,Glory Of Love,Peter Cetera,,,,,,happy,positive
ML672,MoodyLyrics,I Believe,Blessid Union Of Souls,,,,,,happy,positive
ML673,MoodyLyrics,You Dropped A Bomb On Me,The Gap Band,,,,,,angry,negative
ML674,MoodyLyrics,Shake Your Love,Debbie Gibson,,,,,,happy,positive
ML675,MoodyLyrics,Love Hurts,Incubus,,,,,,happy,positive
ML676,MoodyLyrics,Heaven,The Psychedelic Furs,,,,,,relaxed,positive
ML677,MoodyLyrics,Feel The Pain,Dinosaur Jr.,,,,,,angry,negative
ML678,MoodyLyrics,People Are Strange,Echo & The Bunnymen,,,,,,sad,negative
ML679,MoodyLyrics,Lust For Life,Iggy Pop,,,,,,happy,positive
ML680,MoodyLyrics,Sleep Forever,Crocodiles,,,,,,relaxed,positive
ML681,MoodyLyrics,Sliver,Nirvana,,,,,,relaxed,positive
ML682,MoodyLyrics,The Way That I Love You,Ashanti,,,,,,happy,positive
ML683,MoodyLyrics,Southern Girl ,Maze,,,,,,relaxed,positive
ML684,MoodyLyrics,Will You Love Me Tomorrow?,Carole King,,,,,,happy,positive
ML685,MoodyLyrics,You Don't Have To Hurt No More,Mint Condition,,,,,,angry,negative
ML686,MoodyLyrics,The Sweetest Love,Robin Thicke,,,,,,happy,positive
ML687,MoodyLyrics,Movin' Me On,Eliane Elias,,,,,,relaxed,positive
ML688,MoodyLyrics,Barricade,Interpol,,,,,,sad,negative
ML689,MoodyLyrics,Mars Needs Women,Rob Zombie,,,,,,angry,negative
ML690,MoodyLyrics,I Won't Let Go,Rascal Flatts,,,,,,angry,negative
ML691,MoodyLyrics,Golden Slumbers,The Beatles,,,,,,relaxed,positive
ML692,MoodyLyrics,Fresh Garbage,Spirit,,,,,,sad,negative
ML693,MoodyLyrics,You Keep Me Hangin' On,Vanilla Fudge,,,,,,happy,positive
ML694,MoodyLyrics,Boogie Fever,The Sylvers,,,,,,sad,negative
ML695,MoodyLyrics,What Is Life,George Harrison,,,,,,happy,positive
ML696,MoodyLyrics,Lotta Love,Nicolette Larson,,,,,,happy,positive
ML697,MoodyLyrics,Trouble,Lindsey Buckingham,,,,,,angry,negative
ML698,MoodyLyrics,Angel Of Harlem,U2,,,,,,relaxed,positive
